ProductId,Prompt,output_gpt-4,model_gpt-4
236480,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Beschichtung: Unbeschichtet
Bodendurchmesser: 28 Zentimeter (cm) Zentimeter
Breite: 28 Zentimeter (cm) Zentimeter
Durchmesser Öffnung: 28 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Gebrauchs- & Pflegehinweise: Ofentauglich
Genaue Farbbezeichnung: Silber
Gewicht: 1680 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 6 Zentimeter (cm) Zentimeter
Kochgeschirr Merkmale: Induktionstauglich
Kochgeschirrtyp: Bratpfanne
Lieferumfang: 1x Stielpfanne Ø 28 cm
Länge: 28 Zentimeter (cm) Zentimeter
Material Griff: Edelstahl
Material Pfanne: Edelstahl
Max. Temperaturbeständigkeit: 250 Grad Celsius (°C) Grad Celsius
Set-Inhalt: 1 Stück (Stück) Stück
Ursprungsland: Deutschland
Volumen: 0.01331325 Kubikmeter (m3) Kubikmeter
","Diese unbeschichtete Bratpfanne aus Edelstahl hat einen Durchmesser von 28 cm und ist induktionstauglich. Sie ist spülmaschinenfest, ofentauglich und hält Temperaturen bis zu 250 Grad Celsius stand. Der Griff besteht ebenfalls aus Edelstahl und das Produkt wurde in Deutschland hergestellt.",gpt-4
239420,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 50 Anzahl (x) Anzahl
Farbgruppe: Weiss
Genaue Farbbezeichnung: Weiss
Genaue Materialbezeichnung: Papier
Herstellerengagement: SBTi
Materialgruppe: Papier
Optimiert für: Tintenstrahldrucker
Papierbeschaffenheit: Matt
Papierformat: A3
Papiergewicht: 189 Gramm pro Quadratmeter (g/m²) Gramm pro Quadratmeter
Papiersorte: Fotopapier
Ursprungsland: Japan
Weissgrad CIE: 104
","Das Produkt ist ein mattes, weißes Fotopapier im A3-Format mit einem Papiergewicht von 189 g/m², das optimal für Tintenstrahldrucker geeignet ist. Mit einem hohen Weißgrad CIE von 104 und hergestellt in Japan, bietet dieses Papier exzellente Druckergebnisse. Jede Verkaufseinheit enthält 50 Blatt, und der Hersteller ist dem SBTi-Engagement verpflichtet, was für nachhaltige Geschäftspraktiken steht.",gpt-4
242680,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anschluss A: DB-9
Anschluss B: DB-9
Kabel Verbindung: Anschluss (M/M)
Kabelfarbe: Silber
Kabeltyp: Mini DIN
Länge: 85 Millimeter (mm) Millimeter
Menge pro Packung: 1 Stück (Stück) Stück
","Dieses 85 Millimeter lange Mini DIN Kabel, in der Farbe Silber, ermöglicht eine männlich-zu-männlich Verbindung über zwei DB-9 Anschlüsse. Es ist für seine kompakte Größe und Verbindungsfähigkeit bekannt. Jede Packung enthält ein Stück dieses Kabels.",gpt-4
243500,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Farbgruppe: Grau
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Kunstfaser
Gewicht: 81.6 Gramm (g) Gramm
Herstellerengagement: SBTi
Kamerataschetyp: Objektivtasche
Kompatible Bauform: Objektiv
Materialgruppe: Kunststoff
Passende Marke: Canon
Passendes Modell: Universal
","Die graue Objektivtasche aus Kunstfaser wiegt 81,6 Gramm und ist universell einsetzbar, jedoch speziell für Canon Modelle konzipiert. Sie zeichnet sich durch eine robuste Kunststoffkonstruktion aus. Darüber hinaus unterstützt der Hersteller das Science Based Targets Initiative (SBTi) zur Reduzierung von CO2-Emissionen.",gpt-4
245840,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Ports: 1 Anzahl (x) Anzahl
Ausgangsstrom: 0.7 Ampere (A) Ampere
Breite: 19.57 Millimeter (mm) Millimeter
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Gewicht: 102 Gramm (g) Gramm
Herstellerengagement: RE100
Höhe: 65.73 Millimeter (mm) Millimeter
Ladegerättyp: USB Ladegerät
Lieferumfang: USB-Ladekabel - integriert
Länge: 38.97 Millimeter (mm) Millimeter
Ursprungsland: Deutschland
Vorhandene Anschlüsse: Micro USB (1x)
","Dieses schwarze USB-Ladegerät, hergestellt in Deutschland, hat eine Ausgangsleistung von 0,7 Ampere und ist mit einem integrierten Micro-USB-Ladekabel ausgestattet. Mit seinen kompakten Maßen von 19,57mm x 65,73mm x 38,97mm und einem Gewicht von 102g ist es leicht und handlich. Der Hersteller ist Mitglied der RE100-Initiative und bekennt sich somit zur Nutzung erneuerbarer Energien.",gpt-4
246660,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Akkukapazität: 1120 Milliamperestunde (mAh) Milliamperestunde
Artikel pro Verkaufseinheit: 1 Anzahl (x) Anzahl
Ausgangsspannung: 7.4V
Batterie / Akku: Akku
Batterie- / Akkutyp: Li-Ion
Batteriebaugrösse: Gerätespezifisch
Batteriekategorie: Gerätebatterien
Breite: 7 Zentimeter (cm) Zentimeter
Deklarationspflichtige Batterie (nicht erfassen / mappen): Ja
Eingangsspannung: 7.4 V
Farbgruppe: Grau
Genaue Farbbezeichnung: Grau/Silber
Gewicht: 50 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 2 Zentimeter (cm) Zentimeter
Kamera Stromversorgungtyp: Akku
Leistungskapazität: 8.1 Wattstunde (Wh) Wattstunde
Lieferumfang: LP-E8 Akku
Länge: 18 Zentimeter (cm) Zentimeter
Passende Marke: Canon
Passendes Modell: 700D
Passendes Modell: 650D
Passendes Modell: Rebel T4i
Passendes Modell: EOS 550D
Passendes Modell: Rebel T5i
Passendes Modell: 600d
Spannung: 7.4 Volt (V) Volt
UN-Nummer: 3480
","Dieser spezifische Akku für Canon Modelle wie 700D, 650D, Rebel T4i, EOS 550D, Rebel T5i und 600d hat eine Kapazität von 1120 Milliamperestunden und eine Ausgangsspannung von 7.4V. Mit einer Leistungskapazität von 8.1 Wattstunden und einem Gewicht von nur 50 Gramm ist er besonders leicht und leistungsfähig. Der Akku ist in Grau/Silber erhältlich und hat die Abmessungen 7 x 2 x 18 cm.",gpt-4
246740,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Breite: 1.5 Zentimeter (cm) Zentimeter
Herstellerengagement: SBTi
Herstellerengagement: RE100
Höhe: 8.5 Zentimeter (cm) Zentimeter
Länge: 11 Zentimeter (cm) Zentimeter
Telefon Zubehörtyp: Ladeschale
","Die Ladeschale des Herstellers mit SBTi und RE100 Engagement weist eine kompakte Größe mit einer Länge von 11 cm, einer Breite von 1,5 cm und einer Höhe von 8,5 cm auf. Das Gerät dient als Zubehör für Telefone. Die Herstellerengagements stehen für nachhaltige und erneuerbare Energie-Initiativen.",gpt-4
247340,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Batteriekategorie: Gerätebatterien
Gewicht: 134 Gramm (g) Gramm
Herstellerengagement: SBTi
Kompatible Headsetmodelle: Poly Savi W740-M
Kompatible Headsetmodelle: Poly Savi W710
Kompatible Headsetmodelle: Poly Savi W720
Kompatible Headsetmodelle: Poly CS540
Kompatible Headsetmodelle: Poly Savi W730
Kompatible Headsetmodelle: Poly Savi W745
Kompatible Headsetmodelle: Poly CS520
Sprechgarnitur Zubehörtyp: Adapter
Ursprungsland: China
","Dieser Adapter, mit einem Gewicht von 134 Gramm, ist ein unverzichtbares Zubehör für verschiedene Poly Headsetmodelle, darunter Savi W740-M, W710, W720, CS540, W730 und W745, sowie CS520. Hergestellt in China, wird pro Verkaufseinheit ein Stück des Produkts geliefert. Der Hersteller dieses Produkts ist dem SBTi-Engagement verpflichtet, was seine Verantwortung gegenüber der Umwelt unterstreicht.",gpt-4
248360,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Anzahl (x) Anzahl
Batterie / Akku: Batterie
Batterie Anwendung: Knopfzellen
Batterie- / Akkutyp: Li
Batteriebaugrösse: CR1616
Batteriekategorie: Knopfzellen
Deklarationspflichtige Batterie (nicht erfassen / mappen): Ja
Durchmesser: 1.6 Millimeter (mm) Millimeter
Gewicht: 1 Gramm (g) Gramm
Höhe: 0.16 Zentimeter (cm) Zentimeter
Spannung: 3 Volt (V) Volt
UN-Nummer: 3090
Wiederaufladbar: Nein
","Die CR1616 Knopfzelle von Li ist eine nicht wiederaufladbare Batterie mit einer Spannung von 3 Volt. Sie hat einen Durchmesser von 1,6 mm, eine Höhe von 0,16 cm und wiegt lediglich 1 Gramm. Sie ist gemäß UN-Nummer 3090 als deklarationspflichtige Batterie eingestuft.",gpt-4
248500,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 12 Zentimeter (cm) Zentimeter
Druckerserie: HL
Druckerserie: DCP
Druckerserie: MFC
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 2500 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 0.85 Kilogramm (kg) Kilogramm
Herstellerengagement: SBTi
Höhe: 17 Zentimeter (cm) Zentimeter
Kompatibel zu OEM: TN-320BK
Kompatible Druckermodelle: MFC-9970
Kompatible Druckermodelle: DCP-9270
Kompatible Druckermodelle: HL-4570
Kompatible Druckermodelle: HL-4140
Kompatible Druckermodelle: DCP-9055
Kompatible Druckermodelle: MFC-9460
Kompatible Druckermodelle: HL4150
Kompatible Druckermodelle: MFC-9465
Passende Druckermarke: Brother
Patronenart: Originalprodukt
Tiefe: 34 Zentimeter (cm) Zentimeter
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China
","Dieser Originaltoner des Typs TN-320BK, hergestellt in China, ist kompatibel mit verschiedenen Brother Druckermodellen der Serien HL, DCP und MFC. Bei einer Druckleistung von 2500 Seiten bei 5% Deckung bietet er eine hochwertige Druckqualität in Schwarz. Mit einem Gewicht von 0,85 kg hat der Toner die Maße 12 cm x 17 cm x 34 cm.",gpt-4
257900,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Beschichtung: Keramik
Bodendurchmesser: 28 Zentimeter (cm) Zentimeter
Breite: 28 Zentimeter (cm) Zentimeter
Durchmesser Öffnung: 28 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Genaue Farbbezeichnung: Schwarz
Genaue Farbbezeichnung: Silber
Gewicht: 1.9 Kilogramm (kg) Kilogramm
Höhe: 4.5 Zentimeter (cm) Zentimeter
Kochgeschirr Merkmale: Induktionstauglich
Kochgeschirrtyp: Bratpfanne
Lieferumfang: Einzelstück
Länge: 53.5 Zentimeter (cm) Zentimeter
Material Deckel: Edelstahl
Material Griff: Edelstahl
Material Pfanne: Aluminiumguss
Material Pfanne: Edelstahl
Max. Temperaturbeständigkeit: 250 Grad Celsius (°C) Grad Celsius
Set-Inhalt: 1 Stück (Stück) Stück
Ursprungsland: Schweiz
Volumen: 2.71 Liter (l) Liter
","Diese 28cm Bratpfanne besteht aus einem Aluminiumguss und Edelstahl, ist induktionstauglich und bis zu einer Temperatur von 250 Grad Celsius hitzebeständig. Sie hat einen Edelstahlgriff, wiegt 1,9kg und ist spülmaschinenfest. Das Produkt stammt aus der Schweiz und hat ein Volumen von 2,71 Litern.",gpt-4
258140,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Breite: 141 Millimeter (mm) Millimeter
Druckfarbe: Schwarz
Druckleistung bei 5% Deckung: 8000 Anzahl (x) Anzahl
Farbbezeichnung: BK
Gewicht: 383 Gramm (g) Gramm
Höhe: 101 Millimeter (mm) Millimeter
Kompatible Druckermodelle: C546dtn
Kompatible Druckermodelle: X548dte
Kompatible Druckermodelle: X546dtn
Kompatible Druckermodelle: X548de
Passende Druckermarke: Lexmark
Patronenart: Originalprodukt
Tiefe: 102 Millimeter (mm) Millimeter
Tonergrösse: Normal
Tonertyp: Toner
Ursprungsland: China
","Dieser originale Lexmark-Toner in Schwarz bietet eine Druckleistung von 8000 Seiten bei 5% Deckung. Er ist kompatibel mit mehreren Druckermodellen, darunter C546dtn, X548dte, X546dtn und X548de. Mit einem Gewicht von 383g und Abmessungen von 141mm Breite, 101mm Höhe und 102mm Tiefe ist er kompakt und einfach zu installieren.",gpt-4
258300,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 4 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Farbgruppe: Schwarz
Gebrauchs- & Pflegehinweise: Handwäsche
Genaue Farbbezeichnung: Silber
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Kunststoff
Genaue Materialbezeichnung: Edelstahl
Höhe: 30 Zentimeter (cm) Zentimeter
Lieferumfang: Sandwichklammern
Länge: 16 Zentimeter (cm) Zentimeter
Materialgruppe: Metall
Materialgruppe: Kunststoff
Zubehör für: Toaster
","Dieses Produkt ist ein Zubehör für Toaster, bestehend aus Sandwichklammern, die aus robustem Edelstahl und Kunststoff in den Farben Silber und Schwarz gefertigt sind. Mit einer Breite von 4 cm, einer Höhe von 30 cm und einer Länge von 16 cm sind sie handlich und kompakt. Für eine optimale Pflege wird Handwäsche empfohlen.",gpt-4
260700,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Batterien: 3
Anzahl LEDs: 1 Stück (Stück) Stück
Batterie- / Akkutyp: Alkali
Batteriebaugrösse: AAA / LR03 / Micro / R03 / AM4 / MN2400 / KR03
Energieversorgung: Batteriebetrieb
Farbgruppe: Silber
Genaue Farbbezeichnung: Silber
Gewicht: 87 Gramm (g) Gramm
Herstellerengagement: SBTi
Kopfdurchmesser: 3.2 Zentimeter (cm) Zentimeter
Leuchtmitteltyp: LED
Leuchtweite: 36 Meter (m) Meter
Lichtfunktionen: LED
Lieferumfang: 1x Batterie
Lumen: 30 Lumen (lm) Lumen
Länge: 11.7 Zentimeter (cm) Zentimeter
Material Gehäuse: Aluminium
Max. Leuchtdauer: 13 Stunde (h) Stunde
Schutzart (IP Code): IPX4
Taschenlampentyp: Alltagstaschenlampe
Widerstandsfähigkeit: Spritzwasserfest
","Diese Alltagstaschenlampe ist mit einer LED-Leuchte ausgestattet, bietet eine Leuchtweite von 36 Metern und eine maximale Leuchtdauer von 13 Stunden. Sie wird mit drei AAA-Alkali-Batterien betrieben und verfügt über ein spritzwasserfestes Aluminiumgehäuse. Mit einem Gewicht von 87 Gramm und einer Länge von 11,7 Zentimetern ist sie handlich und leicht zu transportieren.",gpt-4
262100,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Stück: 1 Stück (Stück) Stück
Breite: 9 Zentimeter (cm) Zentimeter
Durchmesser: 180 Millimeter (mm) Millimeter
Farbgruppe: Transparent
Farbgruppe: Silber
Gebrauchs- & Pflegehinweise: Spülmaschinenfest
Genaue Farbbezeichnung: Silber
Genaue Farbbezeichnung: Transparent
Genaue Materialbezeichnung: Edelstahl
Gewicht: 470 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 6.5 Zentimeter (cm) Zentimeter
Lieferumfang: 1 x WMF Butterdose mit Kunststoffdeckel LOFT
Länge: 18 Zentimeter (cm) Zentimeter
Materialgruppe: Metall
Ursprungsland: Deutschland
Volumen: 1053 Milliliter (ml) Milliliter
Vorratsbehältertyp: Butterdose
","Die WMF Butterdose LOFT besteht aus robustem Edelstahl, hat eine silberne Farbe und ist spülmaschinenfest. Sie hat eine Größe von 18x9x6.5 cm und ein Volumen von 1053 ml, was sie ideal für die Aufbewahrung von Butter macht. Hergestellt in Deutschland, ist diese Butterdose ein nachhaltiges Produkt, unterstützt durch das SBTi-Engagement des Herstellers.",gpt-4
265340,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Anzahl (x) Anzahl
Breite: 22 Zentimeter (cm) Zentimeter
Farbgruppe: Braun
Genaue Farbbezeichnung: Hellbraun
Genaue Materialbezeichnung: Holz
Gewicht: 300 Gramm (g) Gramm
Höhe: 13.5 Zentimeter (cm) Zentimeter
Kleiderbügeltyp: Garderobenbügel
Länge: 45 Zentimeter (cm) Zentimeter
Materialgruppe: Holz
Oberflächenbearbeitung: Lackiert
","Dieser Garderobenbügel ist aus lackiertem Holz gefertigt und in der Farbe Hellbraun gehalten. Mit einer Breite von 22 cm, einer Höhe von 13,5 cm und einer Länge von 45 cm wiegt er 300 Gramm. Jede Verkaufseinheit enthält einen Bügel.",gpt-4
