ProductId,Prompt,output_gpt-4,model_gpt-4
266020,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anschluss A: sc
Anschluss B: sc
Anzahl Fasern: 2 Stück (Stück) Stück
Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 17 Zentimeter (cm) Zentimeter
Durchmesser: 2 Millimeter (mm) Millimeter
Faserkategorie: OM3
Faserkategorie: 50/125µm
Genaue Materialbezeichnung: Low Smoke Zero Halogen (LSZH)
Gewicht: 65 Gramm (g) Gramm
Glasfasertyp: Multi Mode
Kabel Anwendung: Netzwerk
Kabel Bauform: Glasfaser
Kabel Kategorie: CAT6
Kabel Verbindung: Anschluss (M/M)
Kabelfarbe: Türkis
LWL Steckverbinder: SC-SC
Lieferumfang: 50/125 SC/SC
Lieferumfang: OM3
Lieferumfang: 2m
Lieferumfang: LWL-Patchkabel
Länge: 2 Meter (m) Meter
Material Isolation: LSZH
Max. Datenübertragungsrate: 10 Gigabit pro Sekunde (Gbit/s) Gigabit pro Sekunde
Patchkabel Merkmale: Halogenfrei
Patchkabeltyp: Glasfaserkabel
Steckerform: Vergoldete Kontakte
Tiefe: 2 Meter (m) Meter
Ursprungsland: China
","Dieses 2 Meter lange Glasfaser-Patchkabel der Kategorie CAT6 mit einem Durchmesser von 2mm verfügt über zwei SC-SC Anschlüsse und ist aus Low Smoke Zero Halogen (LSZH) Material gefertigt. Es handelt sich um ein Multi-Mode-Kabel der Faserkategorie OM3 mit 50/125µm, das eine maximale Datenübertragungsrate von 10 Gigabit pro Sekunde ermöglicht. Der Lieferumfang umfasst das LWL-Patchkabel in Türkis mit vergoldeten Kontakten.",gpt-4
268560,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Breite: 31.1 Zentimeter (cm) Zentimeter
Externe Anschlüsse: RJ9
Externe Anschlüsse: RJ45
Externe Anschlüsse: 2.5mm Klinke
Farbgruppe: Schwarz
Gewicht: 800 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 6.4 Zentimeter (cm) Zentimeter
Konferenzgerät Ausstattung: Keypad
Konferenzgerät Ausstattung: Display
Konferenzgerät Ausstattung: PoE
Konferenzgerät Ausstattung: Freisprecheinrichtung
Konferenzgerättyp: Audio-Konferenz
Lieferumfang: Lan (RJ-45)
Lieferumfang: AC
Lieferumfang: Netzwerkkabel - 7.6 m
Länge: 36.8 Zentimeter (cm) Zentimeter
Max. Bildauflösung: 248 x 68 Pixel
Mikrofon Reichweite: 3.6 Meter (m) Meter
Optimiert / Zertifiziert für: Zoom
Pixelauflösung: 248 x 68 Pixel
Signalübertragung: Kabelgebunden
Telefon Anschluss: Ethernet
VoIP Protokoll: SIP
","Das Audio-Konferenzgerät mit den Maßen 31.1 x 36.8 x 6.4 cm und einem Gewicht von 800g bietet eine Vielzahl externer Anschlüsse (RJ9, RJ45, 2.5mm Klinke), ein Display mit einer Pixelauflösung von 248 x 68 und eine Mikrofonreichweite von 3.6 Metern. Es ist mit einem Keypad, PoE und einer Freisprecheinrichtung ausgestattet und unterstützt das VoIP Protokoll SIP. Zudem ist das Gerät für Zoom optimiert und wird mit einem Netzwerkkabel von 7.6 Metern Länge geliefert.",gpt-4
279960,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Etiketten: 3780 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 20 Blatt (Blätter) Blatt
Breite: 25.4 Millimeter (mm) Millimeter
Etikettenformat: 25.4 x 10 mm
Etikettentyp: Organisationsetiketten
Farbgruppe: Gelb
Form: Halbrund
Geeignet für: Drucker
Geeignete Drucktechnologie: Tintenstrahl
Geeignete Drucktechnologie: Laser
Gewicht: 0.251 Kilogramm (kg) Kilogramm
Hafteigenschaft: Non Permanent
Holzhandelsverordnung: Produkt ist von der Holzhandelsverordnung betroffen
Länge: 10 Millimeter (mm) Millimeter
Materialgruppe: Papier
Ursprungsland: China
","Dieses Produkt besteht aus 3780 halbrunden, gelben Organisationsetiketten pro Verkaufseinheit mit den Maßen 25.4 x 10 mm, die für Tintenstrahl- und Laserdrucker geeignet sind. Die Etiketten sind non-permanent haftend und bestehen aus Papier, welches unter Berücksichtigung der Holzhandelsverordnung hergestellt wurde. Mit einem Gewicht von 0.251 kg stammen sie ursprünglich aus China.",gpt-4
280680,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Etiketten: 5600 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 100 Blatt (Blätter) Blatt
Breite: 52.5 Millimeter (mm) Millimeter
Etikettenformat: 52.5 x 21.2 mm
Etikettenrolle Breite: 52.5 Millimeter (mm) Millimeter
Etikettenrolle Länge: 21.2 Millimeter (mm) Millimeter
Etikettentyp: Universaletiketten
Farbgruppe: Weiss
Form: Rechteckig
Geeignet für: Drucker
Geeignete Drucktechnologie: Laser
Geeignete Drucktechnologie: Tintenstrahl
Geeignete Drucktechnologie: Thermodirekt
Gewicht: 0.942 Kilogramm (kg) Kilogramm
Hafteigenschaft: Permanent
Holzhandelsverordnung: Produkt ist von der Holzhandelsverordnung betroffen
Holzherkunft: Deutschland
Länge: 21.2 Millimeter (mm) Millimeter
Materialgruppe: Papier
Nachhaltigkeit: Verbesserte Materialien
Nachhaltigkeitslabel: FSC 100%
Ursprungsland: China
","Diese packung mit 5600 Universaletiketten hat ein Etikettenformat von 52.5 x 21.2 mm und ist geeignet für Laser-, Tintenstrahl- und Thermodirektdrucktechnologien. Die Etiketten weisen eine permanente Hafteigenschaft auf und sind aus FSC-zertifiziertem Papier hergestellt. Ursprünglich aus China, entspricht das Produkt der Holzhandelsverordnung mit einer Holzherkunft aus Deutschland.",gpt-4
280720,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Batteriekategorie: Gerätebatterien
Breite: 12 Zentimeter (cm) Zentimeter
Deklarationspflichtige Batterie (nicht erfassen / mappen): Nein
GPS Zubehörtyp: Karten
Gewicht: 40 Gramm (g) Gramm
Höhe: 0.5 Zentimeter (cm) Zentimeter
Länge: 13 Zentimeter (cm) Zentimeter
Ursprungsland: Taiwan
","Dieses Produkt ist eine Gerätebatterie aus Taiwan, die 40 Gramm wiegt und die Maße 12 cm x 0.5 cm x 13 cm hat. Sie wird einzeln verkauft und ist nicht deklarationspflichtig. Zudem ist sie als Zubehör für GPS Karten nutzbar.",gpt-4
283500,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 4.2 Zentimeter (cm) Zentimeter
Farbgruppe: Blau
Genaue Farbbezeichnung: Blau
Gewicht: 40 Gramm (g) Gramm
Höhe: 13 Millimeter (mm) Millimeter
Länge: 4.2 Zentimeter (cm) Zentimeter
Stativ Zubehörtyp: Stativ Schnellwechselplatte
","Das Produkt ist eine blaue Stativ Schnellwechselplatte mit einer Größe von 4,2 cm x 4,2 cm x 1,3 cm und einem Gewicht von 40 g. Sie ermöglicht einen schnellen und unkomplizierten Wechsel des Equipments auf dem Stativ. Trotz ihrer kompakten Abmessungen bietet sie eine robuste und stabile Befestigungsmöglichkeit.",gpt-4
284400,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Etiketten: 2640 Anzahl (x) Anzahl
Artikel pro Verkaufseinheit: 220 Blatt (Blätter) Blatt
Breite: 105 Millimeter (mm) Millimeter
Etikettenformat: 105 x 48 mm
Etikettentyp: Universaletiketten
Farbgruppe: Weiss
Form: Rechteckig
Geeignet für: Drucker
Geeignete Drucktechnologie: Laser
Gewicht: 2 Kilogramm (kg) Kilogramm
Hafteigenschaft: Permanent
Holzhandelsverordnung: Produkt ist von der Holzhandelsverordnung betroffen
Länge: 48 Millimeter (mm) Millimeter
Materialgruppe: Papier
Nachhaltigkeit: Verbesserte Materialien
Nachhaltigkeitslabel: FSC 100%
Ursprungsland: Deutschland
","Die Universaletiketten von 105 x 48 mm Größe aus der Materialgruppe Papier sind für Laserdrucker geeignet und haben eine permanente Hafteigenschaft. Sie kommen in einer Verkaufseinheit von 220 Blatt, insgesamt 2640 Etiketten, und wiegen 2 kg. Die Etiketten sind FSC 100% zertifiziert, was ihre Nachhaltigkeit unterstreicht, und sie sind gemäß der Holzhandelsverordnung reguliert.",gpt-4
285780,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anzahl Batterien: 0
Anzahl Spiele: 100 Stück (Stück) Stück
Breite: 27.3 Zentimeter (cm) Zentimeter
Gewicht: 0.91 Kilogramm (kg) Kilogramm
Höhe: 27.2 Zentimeter (cm) Zentimeter
Lieferumfang: 100 Spielmöglichkeiten
Lieferumfang: 44 Chips
Lieferumfang: 1 Würfelbecher
Lieferumfang: 1 Stück Spielesammlung
Lieferumfang: 31 Mikado-Stäbchen
Lieferumfang: 1 Plastikteller
Lieferumfang: 24 Spielsteine
Lieferumfang: 1 Spielanleitung
Lieferumfang: 6 Würfel
Lieferumfang: 16 Spielfiguren
Lieferumfang: 1 Kniffelblock
Länge: 5.7 Zentimeter (cm) Zentimeter
Materialgruppe: Karton
Max. Anzahl Spieler: 6
Min. Anzahl Spieler: 2
Mindestalter: 6 Jahr (Jahre) Jahr
Spieltyp: Spielesammlung
Sprache: Deutsch
Ursprungsland: Deutschland
Warnhinweis Spielzeug: Achtung: Erstickungsgefahr durch kleine Teile
Warnhinweis Spielzeug: Achtung: Nicht für Kinder unter 3 Jahren geeignet
","Diese Spielesammlung umfasst 100 verschiedene Spiele, die für 2 bis 6 Spieler ab 6 Jahren geeignet sind. Der Lieferumfang beinhaltet unter anderem 44 Chips, 31 Mikado-Stäbchen, 24 Spielsteine, 16 Spielfiguren und 6 Würfel. Mit einer Breite von 27,3 cm, einer Höhe von 27,2 cm und einer Länge von 5,7 cm aus Karton besteht die Warnung vor Erstickungsgefahr durch kleine Teile und ist nicht für Kinder unter 3 Jahren geeignet.",gpt-4
286140,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stk.) Stück
Druckerserie: PIXMA
Druckfarbe: Color
Druckleistung bei 5% Deckung: 180 Stück (Stk.) Stück
Farbbezeichnung: Color
Herstellerengagement: SBTi
Inhalt: 8 Milliliter (ml) Milliliter
Kompatibel zu OEM: 5227B005
Kompatible Druckermodelle: MX375
Kompatible Druckermodelle: MG3650
Kompatible Druckermodelle: MG4250
Kompatible Druckermodelle: MG3550
Kompatible Druckermodelle: MG3250
Kompatible Druckermodelle: MG4150
Kompatible Druckermodelle: MG2150
Kompatible Druckermodelle: MX455
Kompatible Druckermodelle: MX435
Kompatible Druckermodelle: MG3150
Kompatible Druckermodelle: MX515
Kompatible Druckermodelle: MX395
Kompatible Druckermodelle: MG2250
Kompatible Druckermodelle: MX525
Passende Druckermarke: Canon
Patronenart: Originalprodukt
Patronengrösse: Normal
Patronentyp: Tinte
","Diese originale Canon PIXMA Tintenpatrone bietet eine Druckleistung von 180 Seiten bei 5% Deckung und enthält 8 Milliliter farbige Tinte. Sie ist kompatibel zu einer Vielzahl von Canon Druckermodellen, darunter die Serien MG2150 bis MG4250 und MX375 bis MX525. Das Produkt ist als Normalgröße erhältlich und unterstützt das Herstellerengagement SBTi.",gpt-4
287640,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Abbildungsmassstab: 1:16
Anzahl Batterien: 0
Anzahl Fahrzeuge: 1 Anzahl (x) Anzahl
Breite: 13 Zentimeter (cm) Zentimeter
Energieversorgung: Keine
Fahrzeugmarke: Fendt
Farbgruppe: Grün
Genaue Farbbezeichnung: Rot
Genaue Farbbezeichnung: Grün
Genaue Materialbezeichnung: Kunststoff
Gewicht: 470 Gramm (g) Gramm
Höhe: 15 Zentimeter (cm) Zentimeter
Lizenz: Fendt
Länge: 23.6 Zentimeter (cm) Zentimeter
Materialgruppe: Kunststoff
Mindestalter: 3 Jahr (Jahre) Jahr
Spielfahrzeugtyp: Landmaschine
Ursprungsland: Deutschland
Warnhinweis Spielzeug: Achtung: Erstickungsgefahr durch kleine Teile
Warnhinweis Spielzeug: Achtung: Nicht für Kinder unter 3 Jahren geeignet
","Dieses Spielzeug-Landmaschinenfahrzeug der Marke Fendt, im Maßstab 1:16, ist aus Kunststoff gefertigt und misst 23,6 cm in der Länge, 13 cm in der Breite und 15 cm in der Höhe. Es wiegt 470 Gramm und kommt in der Farbe Grün. Es enthält kleine Teile und ist daher nicht für Kinder unter 3 Jahren geeignet.",gpt-4
290880,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anschlüsse: USB
Barcode-Scanner Ausführung: Scanner USB Kit
Breite: 62 Millimeter (mm) Millimeter
Display Funktionen: Neigbar
Druckkontrast minimum: 30 Prozent (%) Prozent
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Gewicht: 122 Gramm (g) Gramm
Herstellerengagement: SBTi
Höhe: 180 Millimeter (mm) Millimeter
Lesewinkel längs max.: 60 Grad (°) Grad
Lesewinkel quer max.: 60 Grad (°) Grad
Lieferumfang: USB Kabel
Länge: 60 Millimeter (mm) Millimeter
Max. Fallhöhe: 1.5 Meter (m) Meter
Max. Reichweite: 25.4 Zentimeter (cm) Zentimeter
Max. Scan-Abstand: 38.1 Zentimeter (cm) Zentimeter
Scan Methode: Laser
Scanleistung: 100 Scan pro Sekunde (Scans/s) Scan pro Sekunde
Scanner Funktionen: 1D-Barcodes
Scannertyp: Handscanner
Schutzart (IP Code): IP20
Signalübertragung: Kabelgebunden
Spannung: 5 Volt (V) Volt
Ursprungsland: China
","Dieser kabelgebundene Handscanner aus China hat eine Scanleistung von 100 Scans pro Sekunde und nutzt eine Lasermethode zum Erfassen von 1D-Barcodes. Mit einer maximalen Reichweite von 25,4 cm und einem maximalen Scan-Abstand von 38,1 cm kann er Barcodes mit einem Druckkontrast von mindestens 30 % und unter einem Lesewinkel von bis zu 60 Grad erfassen. Er ist robust gebaut, hält Stürze aus 1,5 m Höhe aus und wird mit einem USB-Kabel geliefert.",gpt-4
294740,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Modellbau Zubehörtyp: Werkzeug
","Dieses Modellbau-Werkzeug bietet eine hohe Präzision und ist ideal für detaillierte Arbeiten. Es ist robust gefertigt und langlebig, was es zu einer zuverlässigen Wahl für Modellbau-Enthusiasten macht. Darüber hinaus zeichnet es sich durch seine Vielseitigkeit aus, da es für eine Vielzahl von Modellbau-Projekten verwendet werden kann.",gpt-4
301820,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Abbildungsmassstab: 1:10
Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 26 Millimeter (mm) Millimeter
Durchmesser: 12 Millimeter (mm) Millimeter
Farbgruppe: Weiss
Geeignet für: Auto
Genaue Farbbezeichnung: Schwarz, Weiss
Lieferumfang: 4 Stk.
Passende Marke: Absima
Passendes Modell: Tourenwagen 1:10
Zubehörkategorie: Reifen + Felgen
","Dieses 1:10 Maßstab Absima Zubehörset für Tourenwagen besteht aus vier schwarzen und weißen Reifen mit Felgen, jeweils 26mm breit und 12mm im Durchmesser. Es eignet sich ideal für das entsprechende Modell und kommt in einer Einzelverkaufseinheit. Die Farbgruppe ist in Weiß klassifiziert.",gpt-4
301860,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Breite: 20.5 Millimeter (mm) Millimeter
Drehmoment: 6.2 Kilogramm pro cm (kg/cm) Kilogramm pro cm
Farbgruppe: Schwarz
Genaue Materialbezeichnung: Metall
Gewicht: 52 Gramm (g) Gramm
Höhe: 40.8 Millimeter (mm) Millimeter
Lagerart: Doppelt kugelgelagert
Lieferumfang: Befestigungsmaterial
Lieferumfang: Servo
Lieferumfang: Servohörner
Länge: 40.6 Millimeter (mm) Millimeter
Motortyp: DC-Motor
Servo Geschwindigkeit: 0.15 Sekunde (s) Sekunde
Servo Technologie: Analog
Servotyp: Standard-Servo
","Dieses Standard-Servo ist aus robustem Metall gefertigt, hat eine Größe von 20.5 x 40.8 x 40.6 mm und wiegt 52 Gramm. Es bietet ein Drehmoment von 6.2 kg/cm und eine Servo Geschwindigkeit von 0.15 Sekunden, unterstützt durch einen DC-Motor und analoge Servo-Technologie. Die Lager sind doppelt kugelgelagert und im Lieferumfang sind das Servo selbst, Servohörner und Befestigungsmaterial enthalten.",gpt-4
304980,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Anschluss Hauptgerät: USB 2.0
Anzahl Ausgänge: 1
Anzahl Eingänge: 2
Breite: 63.5 Millimeter (mm) Millimeter
Genaue USB-Anschlüsse: USB-A 2.0 (1x)
Gewicht: 45.36 Gramm (g) Gramm
Höhe: 69.85 Millimeter (mm) Millimeter
Kabellänge: 1.82 Meter (m) Meter
Lieferumfang: USB Kabel
Länge: 25.4 Millimeter (mm) Millimeter
Switch Box Typ: USB Switch
USB-Anschlüsse: USB-A
","Dieser USB Switch hat eine Breite von 63,5 mm, eine Höhe von 69,85 mm und eine Länge von 25,4 mm. Er verfügt über einen USB 2.0 Anschluss für das Hauptgerät, zwei Eingänge und einen Ausgang, wobei die genauen USB-Anschlüsse USB-A 2.0 sind. Mit einem Gewicht von 45,36 g und einer Kabellänge von 1,82 m ist ein USB-Kabel im Lieferumfang enthalten.",gpt-4
307320,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 1 Stück (Stück) Stück
Breite: 4 Zentimeter (cm) Zentimeter
Farbgruppe: Silber
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Silber
Genaue Farbbezeichnung: Schwarz
Genaue Materialbezeichnung: Edelstahl
Genaue Materialbezeichnung: Kunststoff
Höhe: 14 Zentimeter (cm) Zentimeter
Küchengadgets Typ: Eierköpfer
Lieferumfang: Einzelstück
Länge: 14 Zentimeter (cm) Zentimeter
Materialgruppe: Kunststoff
Materialgruppe: Metall
Ursprungsland: Deutschland
","Dieser Eierköpfer, hergestellt in Deutschland, besteht aus einer Kombination von Edelstahl und Kunststoff in den Farben Silber und Schwarz. Mit einer Höhe und Länge von 14 Zentimetern und einer Breite von 4 Zentimetern ist er kompakt und handlich. Im Lieferumfang ist ein Einzelstück enthalten.",gpt-4
310520,"
Du bist ein Produktexperte im technischen E-Commerce. Deine Aufgabe ist es, aus strukturierten Produktdaten eine prägnante Produktzusammenfassung zu schreiben. Sie soll in maximal drei Sätzen die wichtigsten technischen Eigenschaften und Funktionen klar, sachlich und für eine interessierte Fachkundschaft verständlich darstellen. Verwende keine allgemeinen Werbephrasen, sondern orientiere dich ausschließlich an den vorliegenden Fakten.

Hier sind die Produktinformationen:
{Produktdaten einsetzen}

Antwort:

Artikel pro Verkaufseinheit: 20 Stück (Stück) Stück
Farbgruppe: Schwarz
Genaue Farbbezeichnung: Schwarz
Passende Marke: HP
","Dieses Produkt ist ein Set von 20 Stück schwarzen Einheiten, speziell für die Marke HP. Die Farbgruppe und genaue Farbbezeichnung des Produkts ist Schwarz. Es ist ideal für HP-Geräte und in größeren Mengen erhältlich.",gpt-4
